UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,8,2012,49,4513392,2222623,2290769,1783072,1799909,270317,304031,25328,25268,110792,125425,4210,4344,28904,31792,1807105,1826006,278253,313944,40066,41605,120977,136123,7665,8115,1916643,1987405,1507427,1528280,258430,290622,16133,16885,108114,122585,3266,3418,23273,25615,1526565,1549037,264102,297956,27816,30016,117032,131812,6225,6592,305980,303364,275645,271629,11887,13409,9195,8383,2678,2840,944,926,5631,6177,280540,276969,14151,15988,12250,11589,3945,4311,1440,1523
R,8,2012,50,4509955,2218662,2291293,1792279,1814101,266975,301426,24633,25111,101995,115079,4330,4329,28450,31247,1816022,1839669,274594,311151,39206,41508,112009,125487,7828,8043,1924872,1999679,1527390,1552804,255640,288824,15905,16940,99500,112372,3440,3417,22997,25322,1546377,1573295,261096,296029,27564,30240,108243,121371,6418,6523,293790,291614,264889,261297,11335,12602,8728,8171,2495,2707,890,912,5453,5925,269645,266374,13498,15122,11642,11268,3766,4116,1410,1520
R,8,2012,51,4559238,2237693,2321545,1818020,1846974,266062,302171,24102,25090,97184,112514,4131,4148,28194,30648,1841471,1872043,273537,311460,38880,41527,107036,122624,7518,7804,1957881,2040557,1565896,1595070,255273,289847,15800,17451,94736,109898,3292,3314,22884,24977,1584692,1615260,260674,296813,27682,30875,103346,118638,6164,6382,279812,280988,252124,251904,10789,12324,8302,7639,2448,2616,839,834,5310,5671,256779,256783,12863,14647,11198,10652,3690,3986,1354,1422
R,8,2012,52,4616178,2269212,2346966,1835635,1859092,274223,309039,24490,25269,102472,118738,4210,4205,28182,30623,1859181,1884039,281615,318476,39277,41604,112281,128840,7569,7825,1987950,2065884,1582192,1607049,263294,296752,16108,17637,100040,116116,3357,3381,22959,24949,1601167,1627108,268640,303830,28060,30988,108666,124838,6196,6446,281262,281082,253443,252043,10929,12287,8382,7632,2432,2622,853,824,5223,5674,258014,256931,12975,14646,11217,10616,3615,4002,1373,1379
R,8,2012,53,4480286,2195425,2284861,1785242,1819746,261828,297466,22792,23796,95122,111084,3896,3872,26545,28897,1807309,1843473,268692,306077,36971,39638,104354,120415,6974,7154,1939872,2025906,1554857,1587492,251847,286092,15292,16693,92901,108679,3144,3147,21831,23803,1572862,1606828,256871,292574,26879,29816,101016,116834,5758,5958,255553,258955,230385,232254,9981,11374,7500,7103,2221,2405,752,725,4714,5094,234447,236645,11821,13503,10092,9822,3338,3581,1216,1196
R,8,2012,54,4431564,2166230,2265334,1767226,1812068,252946,287414,21734,23026,95059,111208,3664,3763,25601,27855,1788434,1834780,259582,295789,35595,38425,103831,120170,6619,6869,1927870,2019708,1552582,1591567,243356,276620,14807,16448,93009,109033,2955,3044,21161,22996,1569946,1610130,248249,282950,26252,29225,100773,116840,5458,5706,238360,245626,214644,220501,9590,10794,6927,6578,2050,2175,709,719,4440,4859,218488,224650,11333,12839,9343,9200,3058,3330,1161,1163
R,8,2012,55,4402155,2145393,2256762,1754691,1808649,248646,286506,21579,22463,92099,108492,3574,3555,24804,27097,1775205,1830838,255122,294541,35263,37957,100409,116730,6420,6642,1915695,2017905,1547787,1594028,239542,276078,14639,16093,90150,106428,2919,2863,20658,22415,1564703,1612167,244401,282169,26002,29064,97564,113572,5373,5489,229698,238857,206904,214621,9104,10428,6940,6370,1949,2064,655,692,4146,4682,210502,218671,10721,12372,9261,8893,2845,3158,1047,1153
R,8,2012,56,4255653,2067929,2187724,1692924,1752537,237440,275975,20322,21713,90330,107923,3314,3438,23599,26138,1712525,1773884,243508,283695,33320,36686,98159,115978,6056,6353,1850487,1959438,1497135,1547459,228782,266032,13841,15742,88452,105757,2688,2848,19589,21600,1513251,1564906,233246,271848,24609,28290,95396,112743,5048,5322,217442,228286,195789,205078,8658,9943,6481,5971,1878,2166,626,590,4010,4538,199274,208978,10262,11847,8711,8396,2763,3235,1008,1031
R,8,2012,57,4209665,2042859,2166806,1677969,1742502,230030,267637,19649,20664,89219,107838,3176,3363,22816,24802,1696759,1762649,235901,274987,32387,34741,96767,115556,5852,6213,1833101,1945051,1488494,1542408,221708,258366,13674,15066,87444,105852,2613,2757,19168,20602,1504129,1558895,226113,263956,24403,26906,94189,112616,4929,5218,209758,221755,189475,200094,8322,9271,5975,5598,1775,1986,563,606,3648,4200,192630,203754,9788,11031,7984,7835,2578,2940,923,995
R,8,2012,58,4059100,1960104,2098996,1619572,1697121,214677,254443,18151,19411,83718,101630,2913,3131,21073,23260,1637084,1716001,220030,261276,30193,32966,90506,108560,5228,5813,1768918,1893316,1446640,1511200,206980,245988,12872,14357,82193,99785,2413,2568,17820,19418,1461322,1526757,211000,251187,23139,25834,88244,105884,4445,4900,191186,205680,172932,185921,7697,8455,5279,5054,1525,1845,500,563,3253,3842,175762,189244,9030,10089,7054,7132,2262,2676,783,913
R,8,2012,59,3899718,1877982,2021736,1559934,1643651,199248,238387,16972,18097,79394,96693,2755,2886,19679,22022,1576250,1661618,204076,244745,28281,30992,85733,103328,4977,5405,1701400,1829876,1400194,1469981,192242,230427,12084,13490,77904,95058,2301,2404,16675,18516,1413915,1484891,195856,235326,21734,24493,83575,100881,4242,4602,176582,191860,159740,173670,7006,7960,4888,4607,1490,1635,454,482,3004,3506,162335,176727,8220,9419,6547,6499,2158,2447,735,803
R,8,2012,60,3767428,1812124,1955304,1512731,1594559,187335,227448,15580,17044,75640,93245,2614,2791,18224,20217,1527792,1611084,191898,233218,26191,29132,81364,99115,4757,5109,1648706,1776396,1364524,1432605,180967,219970,11272,12740,74266,91686,2201,2345,15476,17050,1377195,1446370,184430,224418,20342,23125,79399,96843,4064,4343,163418,178908,148207,161954,6368,7478,4308,4304,1374,1559,413,446,2748,3167,150597,164714,7468,8800,5849,6007,1965,2272,693,766
R,8,2012,61,3642379,1745378,1897001,1457450,1545592,182089,223802,15029,16329,71096,89414,2381,2572,17333,19292,1471770,1561292,186396,229477,25349,27990,76381,94842,4380,4769,1588880,1724905,1315264,1389866,176008,216613,11012,12164,69838,87867,2029,2163,14729,16232,1327316,1402887,179274,221006,19873,22185,74560,92598,3801,4064,156498,172096,142186,155726,6081,7189,4017,4165,1258,1547,352,409,2604,3060,144454,158405,7122,8471,5476,5805,1821,2244,579,705
R,8,2012,62,3557420,1703716,1853704,1417164,1506241,177475,217261,14689,15689,75090,93375,2442,2523,16856,18615,1431079,1521282,181742,222747,24752,26769,80182,98840,4392,4711,1554101,1685500,1281362,1353800,171545,210084,10876,11872,73911,91899,2044,2144,14363,15701,1293127,1366341,174806,214319,19515,21413,78452,96655,3786,4042,149615,168204,135802,152441,5930,7177,3813,3817,1179,1476,398,379,2493,2914,137952,154941,6936,8428,5237,5356,1730,2185,606,669
R,8,2012,63,3464925,1656146,1808779,1390914,1484559,163734,202912,13836,14679,69741,86685,2335,2437,15586,17507,1403818,1498860,167504,207944,23248,25378,74413,91511,4161,4416,1518222,1653500,1265467,1343347,158454,196500,10319,11209,68628,85425,1981,2066,13373,14953,1276463,1355455,161339,200447,18511,20567,72785,89663,3577,3797,137924,155279,125447,141212,5280,6412,3517,3470,1113,1260,354,371,2213,2554,127355,143405,6165,7497,4737,4811,1628,1848,584,619
R,8,2012,64,3422671,1634435,1788236,1384122,1481085,154294,192529,12940,13980,66118,81520,2107,2246,14854,16876,1396427,1494956,157956,197223,21956,24306,70464,86194,3817,4170,1503395,1639602,1264767,1345792,149284,186558,9767,10740,65084,80270,1782,1904,12711,14338,1275194,1357439,152128,190217,17582,19718,68941,84362,3307,3588,131040,148634,119355,135293,5010,5971,3173,3240,1034,1250,325,342,2143,2538,121233,137517,5828,7006,4374,4588,1523,1832,510,582
R,8,2012,65,3583898,1711110,1872788,1473851,1581263,145698,182487,13043,13621,61456,76478,2023,1998,15039,16941,1486427,1595336,149270,187174,22478,24270,65595,80946,3736,3815,1586954,1729989,1360527,1450896,141196,176889,9951,10609,60508,75295,1726,1691,13046,14609,1371381,1462923,144011,180635,18290,19976,64154,79243,3238,3312,124156,142799,113324,130367,4502,5598,3092,3012,948,1183,297,307,1993,2332,115046,132413,5259,6539,4188,4294,1441,1703,498,503
R,8,2012,66,2704058,1283285,1420773,1090746,1181189,115685,148068,10070,10979,53279,65341,1844,1817,11661,13379,1100484,1192195,118468,151721,17050,18949,56746,69210,3265,3416,1176332,1294865,993090,1066439,111626,142853,7506,8374,52491,64342,1588,1555,10031,11302,1001430,1075639,113754,145669,13607,15226,55583,67726,2835,2977,106953,125908,97656,114750,4059,5215,2564,2605,788,999,256,262,1630,2077,99054,116556,4714,6052,3443,3723,1163,1484,430,439
R,8,2012,67,2607666,1230826,1376840,1045738,1144216,112116,145383,9458,10513,50876,62356,1613,1755,11025,12617,1054922,1154613,114730,148825,16068,18069,54119,65950,3029,3267,1129730,1257739,953252,1035275,108459,140670,7134,8092,50073,61436,1372,1498,9440,10768,961040,1044069,110461,143335,12873,14682,52956,64594,2624,2833,101096,119101,92486,108941,3657,4713,2324,2421,803,920,241,257,1585,1849,93882,110544,4269,5490,3195,3387,1163,1356,405,434
R,8,2012,68,2548130,1196625,1351505,1024155,1133089,104333,136724,8855,9833,47574,58135,1476,1584,10232,12140,1032708,1143089,106699,140101,15022,17251,50560,61439,2761,3058,1105437,1240493,940644,1031415,100906,132506,6763,7568,46936,57252,1283,1362,8905,10390,948034,1039909,102766,135168,12237,14054,49609,60149,2434,2677,91188,111012,83511,101674,3427,4218,2092,2265,638,883,193,222,1327,1750,84674,103180,3933,4933,2785,3197,951,1290,327,381
R,8,2012,69,2616175,1224008,1392167,1059675,1181383,100554,135011,8299,9419,44348,53106,1325,1426,9807,11822,1067935,1191211,102810,138196,14377,16733,47020,56236,2523,2796,1138419,1285382,981130,1083762,97408,130721,6498,7265,43690,52320,1162,1218,8531,10096,988312,1092104,99143,133158,11921,13697,46043,55043,2215,2442,85589,106785,78545,97621,3146,4290,1801,2154,658,786,163,208,1276,1726,79623,99107,3667,5038,2456,3036,977,1193,308,354
R,8,2012,70,2301898,1070536,1231362,920356,1037485,90393,121873,7515,8399,42299,51904,1146,1345,8827,10356,927684,1046080,92466,124643,12957,14782,44812,54702,2186,2497,993297,1134673,849425,948681,87539,118276,5895,6496,41743,51176,987,1117,7708,8927,855796,956028,89178,120449,10738,12119,43990,53654,1906,2154,77239,96689,70931,88804,2854,3597,1620,1903,556,728,159,228,1119,1429,71888,90052,3288,4194,2219,2663,822,1048,280,343
R,8,2012,71,2102028,968556,1133472,831199,952654,82358,114539,6895,7727,39073,47706,1087,1164,7944,9682,837848,960670,84157,117138,11737,13630,41402,50417,2047,2293,896990,1042859,765426,869328,79750,111136,5402,6087,38556,47020,958,983,6898,8305,771170,876164,81136,113163,9696,11266,40628,49392,1812,1983,71566,90613,65773,83326,2608,3403,1493,1640,517,686,129,181,1046,1377,66678,84506,3021,3975,2041,2364,774,1025,235,310
R,8,2012,72,1988831,911351,1077480,778699,902505,79143,110832,6505,7391,38393,46459,1069,1207,7542,9086,784970,910031,80883,113305,10989,12856,40717,48982,1979,2278,842393,989098,715327,821323,76667,107413,5037,5780,37860,45804,922,990,6580,7788,720783,827718,78022,109341,8999,10558,39946,48029,1740,1935,68958,88382,63372,81182,2476,3419,1468,1611,533,655,147,217,962,1298,64187,82313,2861,3964,1990,2298,771,953,239,343
R,8,2012,73,1872770,857126,1015644,737244,857258,71749,100522,5663,6645,34904,41749,874,1120,6692,8350,742876,864179,73285,102734,9658,11659,36899,44107,1682,2142,793610,933453,678806,781598,69381,97370,4378,5209,34468,41160,750,958,5827,7158,683671,787517,70583,99058,7909,9608,36253,43233,1490,1842,63516,82191,58438,75660,2368,3152,1285,1436,436,589,124,162,865,1192,59205,76662,2702,3676,1749,2051,646,874,192,300
R,8,2012,74,1799516,815665,983851,703854,832571,66577,96296,5297,6439,32723,39830,857,1029,6357,7686,709179,838941,68037,98385,9111,10952,34625,42037,1586,1942,756551,905608,649324,760644,64495,93249,4180,5046,32300,39288,723,840,5529,6541,653926,766027,65630,94864,7559,8987,34002,41216,1365,1639,59114,78243,54530,71927,2082,3047,1117,1393,423,542,134,189,828,1145,55253,72914,2407,3521,1552,1965,623,821,221,303
R,8,2012,75,1667208,748482,918726,646214,777313,60906,89950,4724,5766,30099,37495,774,938,5765,7264,651120,783360,62235,91903,8116,10002,31874,39589,1422,1823,693861,845627,595811,709999,58938,87181,3685,4474,29732,36938,663,786,5032,6249,600072,715157,59958,88705,6714,8201,31328,38797,1242,1575,54621,73099,50403,67314,1968,2769,1039,1292,367,557,111,152,733,1015,51048,68203,2277,3198,1402,1801,546,792,180,248
R,8,2012,76,1591276,707451,883825,611859,748289,57607,87270,4333,5449,27662,35231,683,844,5307,6742,616302,753867,58815,89137,7405,9435,29331,37140,1336,1593,656072,814332,564372,684193,55734,84677,3407,4235,27331,34752,589,714,4639,5761,568245,688921,56661,86124,6134,7707,28839,36438,1172,1387,51379,69493,47487,64096,1873,2593,926,1214,331,479,94,130,668,981,48057,64946,2154,3013,1271,1728,492,702,164,206
R,8,2012,77,1531459,672088,859371,583800,730145,53479,83390,4007,5195,25290,33326,635,787,4877,6528,587899,735526,54588,85104,6817,9017,26788,35235,1272,1548,623609,792091,538871,668061,51811,80907,3145,3991,24959,32847,553,651,4270,5634,542445,672671,52679,82251,5660,7373,26290,34537,1126,1318,48479,67280,44929,62084,1668,2483,862,1204,331,479,82,136,607,894,45454,62855,1909,2853,1157,1644,498,698,146,230
R,8,2012,78,1389090,604054,785036,525797,667955,47345,75777,3404,4486,22550,30208,599,724,4359,5886,529514,672891,48331,77354,5869,7893,23930,31976,1121,1407,561162,725042,485990,612520,45936,73567,2637,3451,22275,29775,507,624,3817,5105,489233,616783,46700,74801,4841,6463,23510,31346,978,1230,42892,59994,39807,55435,1409,2210,767,1035,275,433,92,100,542,781,40281,56108,1631,2553,1028,1430,420,630,143,177
R,8,2012,79,1333507,571339,762168,499647,650705,43273,71615,3133,4237,20847,29461,519,651,3920,5499,502969,655270,44157,73056,5336,7434,22129,31066,984,1347,532680,706079,463774,598762,41939,69563,2476,3326,20592,29076,448,563,3451,4789,466686,602717,42631,70714,4444,6168,21755,30511,867,1190,38659,56089,35873,51943,1334,2052,657,911,255,385,71,88,469,710,36283,52553,1526,2342,892,1266,374,555,117,157
R,8,2012,80,1285666,542839,742827,478219,639404,38843,66556,2762,3933,18944,27059,469,594,3602,5281,481285,643820,39673,67971,4764,6982,20108,28561,938,1237,506206,689144,444059,589676,37709,64625,2130,3045,18698,26691,402,517,3208,4590,446782,593487,38384,65777,3925,5745,19765,28026,829,1078,36633,53683,34160,49728,1134,1931,632,888,246,368,67,77,394,691,34503,50333,1289,2194,839,1237,343,535,109,159
R,8,2012,81,1224941,509356,715585,452172,620888,34052,60639,2408,3558,17008,25159,423,536,3293,4805,454977,624891,34785,61960,4238,6321,18110,26558,830,1101,475008,665045,420112,574031,33009,58874,1824,2696,16817,24837,366,457,2880,4150,422557,577464,33587,59911,3439,5130,17807,26070,731,968,34348,50540,32060,46857,1043,1765,584,862,191,322,57,79,413,655,32420,47427,1198,2049,799,1191,303,488,99,133
R,8,2012,82,1186695,483501,703194,428991,610077,32509,59659,2358,3407,16195,24847,406,542,3042,4662,431576,613969,33191,60897,4071,6091,17162,26204,787,1094,450926,653947,398606,564267,31464,58005,1797,2621,16023,24540,359,457,2677,4057,400876,567636,32012,58970,3313,5015,16898,25751,703,949,32575,49247,30385,45810,1045,1654,561,786,172,307,47,85,365,605,30700,46333,1179,1927,758,1076,264,453,84,145
R,8,2012,83,1075684,429531,646153,383193,563549,27537,53546,1983,2799,13755,21587,345,494,2718,4178,385480,567017,28166,54716,3545,5208,14597,22756,683,1000,401314,602872,356916,523314,26644,52034,1512,2147,13574,21314,301,424,2367,3639,358896,526311,27134,52978,2909,4285,14317,22357,596,880,28217,43281,26277,40235,893,1512,471,652,181,273,44,70,351,539,26584,40706,1032,1738,636,923,280,399,87,120
R,8,2012,84,1010763,393632,617131,352467,540810,24484,49561,1746,2651,12266,19751,258,407,2411,3951,354508,544095,25007,50629,3094,4928,13051,20873,571,914,368656,577604,329101,504131,23729,48148,1327,2031,12140,19504,218,339,2141,3451,330909,506969,24161,49005,2535,4066,12861,20509,501,790,24976,39527,23366,36679,755,1413,419,620,126,247,40,68,270,500,23599,37126,846,1624,559,862,190,364,70,124
R,8,2012,85,930024,353669,576355,316867,506767,21955,45493,1458,2440,11017,17772,223,348,2149,3535,318688,509743,22462,46442,2672,4504,11684,18749,473,765,332164,541223,296659,474141,21353,44229,1152,1890,10902,17550,191,293,1907,3120,298270,476750,21767,44997,2237,3754,11509,18426,418,668,21505,35132,20208,32626,602,1264,306,550,115,222,32,55,242,415,20418,32993,695,1445,435,750,175,323,55,97
R,8,2012,86,834483,308108,526375,276262,463555,19166,41379,1261,2112,9419,15816,180,337,1820,3176,277806,466218,19600,42278,2292,3923,9976,16676,396,710,289180,494814,258568,434195,18601,40312,953,1632,9307,15599,153,287,1598,2789,259916,436524,18948,41040,1874,3255,9801,16370,346,627,18928,31561,17694,29360,565,1067,308,480,112,217,27,50,222,387,17890,29694,652,1238,418,668,175,306,50,83
R,8,2012,87,756042,269764,486278,241858,429493,16609,37278,1109,1892,8463,14304,146,309,1579,3002,243195,432006,16972,38210,1988,3630,8970,15050,343,623,253627,458213,226760,403413,16152,36291,831,1466,8366,14112,121,269,1397,2662,227944,405629,16446,37072,1616,3041,8819,14779,295,549,16137,28065,15098,26080,457,987,278,426,97,192,25,40,182,340,15251,26377,526,1138,372,589,151,271,48,74
R,8,2012,88,666330,230931,435399,207124,386394,14096,32404,902,1664,7343,12254,135,247,1331,2436,208260,388434,14430,33113,1651,3088,7769,12901,271,519,217032,411658,194122,364348,13680,31567,681,1278,7253,12091,116,212,1180,2162,195130,366151,13950,32155,1356,2559,7636,12675,236,462,13899,23741,13002,22046,416,837,221,386,90,163,19,35,151,274,13130,22283,480,958,295,529,133,226,35,57
R,8,2012,89,570695,193000,377695,172961,335462,11753,28087,781,1331,6237,10481,106,200,1162,2134,173949,337229,12045,28721,1409,2576,6611,11021,249,451,181139,357603,161857,316725,11409,27388,586,1038,6174,10365,86,174,1027,1913,162728,318294,11646,27928,1146,2177,6515,10849,209,407,11861,20092,11104,18737,344,699,195,293,63,116,20,26,135,221,11221,18935,399,793,263,399,96,172,40,44
R,8,2012,90,489639,159493,330146,142999,294241,9577,24193,607,1151,5310,8564,81,196,919,1801,143787,295727,9822,24736,1115,2173,5596,9034,190,420,150328,312991,134414,278265,9315,23600,472,903,5255,8449,66,169,806,1605,135102,279577,9505,24065,915,1825,5518,8875,159,372,9165,17155,8585,15976,262,593,135,248,55,115,15,27,113,196,8685,16150,317,671,200,348,78,159,31,48
R,8,2012,91,408833,129055,279778,116143,249600,7499,20288,457,958,4146,7217,69,147,741,1568,116773,250892,7707,20792,858,1865,4377,7608,160,328,121896,265755,109464,236553,7286,19819,336,749,4101,7132,55,129,654,1373,110020,237680,7465,20247,686,1560,4312,7470,131,291,7159,14023,6679,13047,213,469,121,209,45,85,14,18,87,195,6753,13212,242,545,172,305,65,138,29,37
R,8,2012,92,328784,98911,229873,88278,203860,6256,17719,367,777,3344,6171,66,109,600,1237,88780,204868,6423,18125,690,1477,3529,6481,142,264,93268,218280,83045,193054,6081,17321,271,611,3297,6106,52,91,522,1097,83482,193940,6210,17667,555,1242,3462,6382,120,225,5643,11593,5233,10806,175,398,96,166,47,65,14,18,78,140,5298,10928,213,458,135,235,67,99,22,39
R,8,2012,93,238815,68708,170107,61178,151158,4472,12984,263,559,2375,4438,43,76,377,892,61489,151893,4581,13295,474,1065,2486,4644,88,189,64885,162039,57622,143673,4348,12669,192,447,2354,4390,35,67,334,793,57898,144320,4445,12937,375,906,2453,4577,71,167,3823,8068,3556,7485,124,315,71,112,21,48,8,9,43,99,3591,7573,136,358,99,159,33,67,17,22
R,8,2012,94,195211,53490,141721,47833,126143,3316,10725,214,474,1784,3576,34,67,309,736,48091,126754,3413,10981,369,876,1877,3744,74,159,50427,135041,44996,119910,3213,10494,157,390,1769,3543,29,57,263,647,45214,120444,3287,10705,293,757,1853,3687,63,139,3063,6680,2837,6233,103,231,57,84,15,33,5,10,46,89,2877,6310,126,276,76,119,24,57,11,20
R,8,2012,95,142581,37048,105533,32835,93513,2471,8322,143,360,1379,2721,24,52,196,565,32995,93963,2525,8525,246,689,1441,2856,55,123,34964,100641,30899,88973,2392,8140,113,294,1366,2689,22,44,172,501,31040,89367,2435,8312,204,592,1421,2807,47,109,2084,4892,1936,4540,79,182,30,66,13,32,2,8,24,64,1955,4596,90,213,42,97,20,49,8,14
R,8,2012,96,105695,25664,80031,22588,70625,1781,6562,111,262,1007,2108,19,40,158,434,22722,70982,1826,6723,194,488,1048,2224,40,88,24118,76107,21147,66977,1740,6409,85,211,997,2089,16,33,133,388,21258,67296,1775,6544,157,416,1030,2197,35,76,1546,3924,1441,3648,41,153,26,51,10,19,3,7,25,46,1464,3686,51,179,37,72,18,27,5,12
R,8,2012,97,77756,17803,59953,15520,52619,1352,5211,71,209,732,1570,8,32,120,312,15619,52864,1387,5336,132,379,767,1642,24,68,16678,57009,14478,49894,1317,5096,50,166,724,1557,7,28,102,268,14562,50103,1345,5197,101,317,754,1619,21,60,1125,2944,1042,2725,35,115,21,43,8,13,1,4,18,44,1057,2761,42,139,31,62,13,23,3,8
R,8,2012,98,55064,11811,43253,10137,37640,993,4090,62,156,533,1117,9,25,77,225,10201,37814,1021,4187,99,267,559,1174,17,53,10985,41005,9382,35560,966,3998,44,129,527,1104,7,22,59,192,9430,35708,986,4074,75,228,546,1151,13,48,826,2248,755,2080,27,92,18,27,6,13,2,3,18,33,771,2106,35,113,24,39,13,23,4,5
R,8,2012,99,36926,7493,29433,6346,25421,675,2945,48,109,366,785,8,20,50,153,6387,25539,693,3011,74,181,378,828,20,40,6914,27855,5822,23963,655,2879,34,89,359,776,6,17,38,131,5852,24063,669,2934,54,153,369,813,12,33,579,1578,524,1458,20,66,14,20,7,9,2,3,12,22,535,1476,24,77,20,28,9,15,8,7
R,8,2012,100,62631,11326,51305,9008,42849,1401,6289,111,239,637,1538,25,44,144,346,9103,43109,1472,6462,192,419,698,1633,63,100,10196,48242,8021,40064,1349,6156,82,189,625,1518,20,36,99,279,8088,40273,1397,6295,139,332,662,1587,42,77,1130,3063,987,2785,52,133,29,50,12,20,5,8,45,67,1015,2836,75,167,53,87,36,46,21,23
R,9,2012,999,314592063,154776460,159815603,121196054,123559676,19762338,21584591,1952665,1914314,7787036,8568449,361716,349674,3716651,3838899,124481386,126932364,21348730,23272014,3167188,3197652,9149221,9944365,706467,701911,127786245,133510544,97352985,100383568,18540400,20309028,1140527,1173305,7523239,8303815,264192,259449,2964902,3081379,99970479,103086021,19796842,21654249,2022356,2125345,8676902,9469106,536306,538993,26990215,26305059,23843069,23176108,1221938,1275563,812138,741009,263797,264634,97524,90225,751749,757520,24510907,23846343,1551888,1617765,1144832,1072307,472319,475259,170161,162918
R,9,2012,0,3925857,2006905,1918952,1444405,1377787,304816,295134,33068,31903,98634,93411,6156,5858,119826,114859,1554681,1483457,369296,357376,57330,55166,142711,135313,14787,14081,1493473,1424286,1009233,958374,275153,266615,17020,16465,92443,87446,4052,3821,95572,91565,1097656,1043062,327395,317079,32877,31646,129015,122160,10350,9804,513432,494666,435172,419413,29663,28519,16048,15438,6191,5965,2104,2037,24254,23294,457025,440395,41901,40297,24453,23520,13696,13153,4437,4277
R,9,2012,1,3981579,2037554,1944025,1473011,1401009,307845,298260,32433,31404,97743,93088,6124,5762,120398,114502,1583840,1506332,372599,360079,57055,54937,141819,134801,14826,13984,1509565,1436923,1021831,968352,279020,270226,17313,16466,91664,87288,4019,3739,95718,90852,1110404,1052352,331386,320143,33355,31745,128106,121737,10345,9680,527989,507102,451180,432657,28825,28034,15120,14938,6079,5800,2105,2023,24680,23650,473436,453980,41213,39936,23700,23192,13713,13064,4481,4304
R,9,2012,2,3990501,2037862,1952639,1473810,1407193,306072,296642,32562,31606,99592,95779,5968,5716,119858,115703,1584240,1513642,370422,359288,57205,55615,143303,137543,14562,13918,1510540,1444691,1022725,972657,277861,269311,17166,16946,93584,90124,3953,3777,95251,91876,1110924,1057594,329871,319828,33182,32616,129750,124730,10224,9738,527322,507948,451085,434536,28211,27331,15396,14660,6008,5655,2015,1939,24607,23827,473316,456048,40551,39460,24023,22999,13553,12813,4338,4180
R,9,2012,3,3971043,2026077,1944966,1465796,1400380,305670,297995,32749,31813,99300,96032,6065,5908,116497,112838,1572879,1504099,368278,359471,56668,54661,141875,136651,14279,13915,1509718,1447219,1024806,975584,277332,270383,17411,16952,93294,90348,4061,3921,92814,90031,1110543,1058748,328235,320372,32956,31833,128596,124154,10076,9769,516359,497747,440990,424796,28338,27612,15338,14861,6006,5684,2004,1987,23683,22807,462336,445351,40043,39099,23712,22828,13279,12497,4203,4146
R,9,2012,4,4099212,2092925,2006287,1516500,1446222,316699,308451,33782,32505,103227,99927,6141,5944,116576,113238,1623491,1550198,379488,370359,57519,55647,145582,140417,14649,13850,1559925,1495617,1059673,1008999,287726,280679,17842,17436,97251,94201,4098,3941,93335,90361,1145707,1092328,339088,331217,33403,32440,132533,127823,10356,9738,533000,510670,456827,437223,28973,27772,15940,15069,5976,5726,2043,2003,23241,22877,477784,457870,40400,39142,24116,23207,13049,12594,4293,4112
R,9,2012,5,4135521,2112202,2023319,1536983,1466529,318071,308639,34456,33220,102764,98805,6140,6046,113788,110080,1641451,1567409,379020,368240,58242,56177,143994,138212,14456,14017,1575676,1508017,1076254,1024068,289501,281145,18047,17792,96824,93176,4109,4000,90941,87836,1160151,1104904,339269,329831,33651,32713,131019,125916,10209,9828,536526,515302,460729,442461,28570,27494,16409,15428,5940,5629,2031,2046,22847,22244,481300,462505,39751,38409,24591,23464,12975,12296,4247,4189
R,9,2012,6,4103119,2097566,2005553,1534987,1460566,311468,302734,34065,32676,101719,98592,6040,5781,109287,105204,1635220,1557018,369200,358943,57235,54880,141865,136665,14013,13359,1572146,1501330,1082269,1026235,284289,276255,18032,17551,95855,93233,4048,3832,87653,84224,1163009,1103768,331612,322400,33232,32082,129447,124960,9927,9387,525420,504223,452718,434331,27179,26479,16033,15125,5864,5359,1992,1949,21634,20980,472211,453250,37588,36543,24003,22798,12418,11705,4086,3972
