UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,8,2013,35,4005867,2001742,2004125,1539657,1492945,260603,289207,28043,26475,127059,145436,5939,5471,40441,44591,1574350,1531120,274931,306278,43408,43191,143032,162824,10321,10128,1572430,1602910,1158456,1139874,242270,269037,14434,14670,122912,141259,4228,4008,30130,34062,1184005,1168799,252385,281433,24725,26337,136244,155995,7675,7746,429312,401215,381201,353071,18333,20170,13609,11805,4147,4177,1711,1463,10311,10529,390345,362321,22546,24845,18683,16854,6788,6829,2646,2382
R,8,2013,36,3979707,1983345,1996362,1526746,1487954,256618,287144,28182,26325,126872,146075,5887,5505,39040,43359,1560333,1524925,270273,303555,43308,42822,142156,163054,10176,10164,1558752,1594191,1149386,1132797,238979,267325,14676,14926,122601,141988,4135,3995,28975,33160,1174025,1160837,248433,279254,24877,26538,135321,156298,7484,7699,424593,402171,377360,355157,17639,19819,13506,11399,4271,4087,1752,1510,10065,10199,386308,364088,21840,24301,18431,16284,6835,6756,2692,2465
R,8,2013,37,3853490,1920330,1933160,1475115,1441150,245951,275004,27175,25341,129073,145848,5511,5189,37505,40628,1507371,1475690,258651,290140,41764,41022,143985,161886,9734,9517,1504901,1537494,1105153,1090842,228869,255889,14026,14080,125040,141820,3940,3786,27873,31077,1128843,1117013,237589,266839,23840,25141,137575,155380,7264,7271,415429,395666,369962,350308,17082,19115,13149,11261,4033,4028,1571,1403,9632,9551,378528,358677,21062,23301,17924,15881,6410,6506,2470,2246
R,8,2013,38,3962240,1977971,1984269,1523058,1482048,251978,281809,27132,25790,134464,150195,5619,4989,35720,39438,1553465,1515552,264023,296193,41260,41104,148697,165881,9634,9107,1558609,1586097,1147670,1127928,235444,263378,13995,14467,130480,146278,4054,3666,26966,30380,1170356,1153490,243943,273772,23669,25327,142578,159697,7279,6973,419362,398172,375388,354120,16534,18431,13137,11323,3984,3917,1565,1323,8754,9058,383109,362062,20080,22421,17591,15777,6119,6184,2355,2134
R,8,2013,39,3868250,1924134,1944116,1482229,1453111,243920,274957,26491,24965,132293,148524,5143,4879,34058,37680,1511198,1484904,255273,288613,40206,39877,145810,163473,8992,8891,1521993,1556791,1121359,1107455,228566,257464,13756,14143,128657,144803,3741,3602,25914,29324,1143179,1131927,236594,267530,23268,24909,140227,157675,6854,6844,402141,387325,360870,345656,15354,17493,12735,10822,3636,3721,1402,1277,8144,8356,368019,352977,18679,21083,16938,14968,5583,5798,2138,2047
R,8,2013,40,3903584,1934417,1969167,1489290,1470689,248635,281586,25989,25163,131938,149840,5002,4819,33563,37070,1517736,1501900,259519,294881,39662,40064,145384,164568,8759,8737,1542488,1587314,1137165,1129674,233785,264532,13786,14421,128375,146097,3659,3594,25718,28996,1158713,1153817,241481,274357,23416,25358,139975,158791,6706,6772,391929,381853,352125,341015,14850,17054,12203,10742,3563,3743,1343,1225,7845,8074,359023,348083,18038,20524,16246,14706,5409,5777,2053,1965
R,8,2013,41,4075739,2021926,2053813,1566366,1544824,258483,291334,26489,25175,132174,150649,4983,4764,33431,37067,1594565,1576025,269128,304331,40609,40593,145323,165094,8760,8722,1632688,1674299,1216419,1205404,243832,274582,14329,14670,128553,147011,3653,3531,25902,29101,1237997,1229626,251523,284173,24521,26064,139905,159561,6718,6777,389238,379514,349947,339420,14651,16752,12160,10505,3621,3638,1330,1233,7529,7966,356568,346399,17605,20158,16088,14529,5418,5533,2042,1945
R,8,2013,42,4311236,2138110,2173126,1674540,1652822,268368,304663,26811,26026,129100,146943,4976,4825,34315,37847,1703551,1684683,279210,317828,41581,42161,142387,161290,8947,9025,1751902,1795818,1327245,1315793,253811,287860,14968,15324,125457,143331,3634,3608,26787,29902,1349660,1340711,261607,297629,25819,27495,136947,155718,6878,7069,386208,377308,347295,337029,14557,16803,11843,10702,3643,3612,1342,1217,7528,7945,353891,343972,17603,20199,15762,14666,5440,5572,2069,1956
R,8,2013,43,4394258,2187384,2206874,1717741,1686701,273312,304026,27148,25876,130177,148096,5087,4975,33919,37200,1746377,1717806,283974,316843,41965,42096,143023,162179,9111,9201,1798401,1834974,1368099,1354169,258489,287675,15014,15578,126581,144413,3769,3769,26449,29370,1390159,1378473,266194,297218,25927,27798,137637,156500,7092,7264,388983,371900,349642,332532,14823,16351,12134,10298,3596,3683,1318,1206,7470,7830,356218,339333,17780,19625,16038,14298,5386,5679,2019,1937
R,8,2013,44,4185255,2081042,2104213,1642214,1617392,254258,283695,25703,24658,122755,139587,4719,4642,31393,34239,1668784,1646058,263699,295090,39902,40100,134591,152358,8362,8472,1715796,1754236,1313386,1304318,240505,268404,14565,14867,119463,136141,3530,3495,24347,27011,1333776,1326707,247153,276729,25029,26582,129657,147171,6518,6657,365246,349977,328828,313074,13753,15291,11138,9791,3292,3446,1189,1147,7046,7228,335008,319351,16546,18361,14873,13518,4934,5187,1844,1815
R,8,2013,45,4079415,2025910,2053505,1596583,1575477,253242,283184,25029,24040,117181,133878,4474,4405,29401,32521,1621254,1602474,262006,293959,38644,38911,128187,145892,7919,8281,1672598,1714453,1278609,1271858,239620,268233,14153,14769,114087,130689,3310,3297,22819,25607,1297499,1292832,245783,276075,24292,26122,123561,141062,6162,6528,353312,339052,317974,303619,13622,14951,10876,9271,3094,3189,1164,1108,6582,6914,323755,309642,16223,17884,14352,12789,4626,4830,1757,1753
R,8,2013,46,4085528,2022994,2062534,1605469,1595492,251720,283876,24319,24026,108513,123202,4515,4365,28458,31573,1629349,1621712,260098,294549,37826,38810,118925,134371,7902,8054,1684216,1734292,1300120,1301580,238853,269249,14203,15096,105471,120182,3368,3285,22201,24900,1318499,1321992,244735,277029,24343,26440,114449,129797,6224,6387,338778,328242,305349,293912,12867,14627,10116,8930,3042,3020,1147,1080,6257,6673,310850,299720,15363,17520,13483,12370,4476,4574,1678,1667
R,8,2013,47,4149400,2054844,2094556,1627392,1618793,260739,292474,24691,24269,109319,123420,4413,4384,28290,31216,1650837,1644626,269161,302742,38409,39288,119446,134463,7887,8072,1720221,1771709,1326052,1329782,247643,278091,14614,15466,106432,120364,3334,3372,22146,24634,1344125,1349920,253535,285546,25118,27092,115123,129825,6250,6442,334623,322847,301340,289011,13096,14383,10077,8803,2887,3056,1079,1012,6144,6582,306712,294706,15626,17196,13291,12196,4323,4638,1637,1630
R,8,2013,48,4394545,2174960,2219585,1729695,1724887,273991,306772,25797,25474,111664,125631,4643,4567,29170,32254,1754005,1751514,282391,317262,40155,41255,122089,136798,8194,8414,1837728,1894152,1425906,1433407,260968,292241,15695,16676,108704,122598,3569,3552,22886,25678,1444702,1454331,266866,299926,26625,29086,117739,132212,6536,6780,337232,325433,303789,291480,13023,14531,10102,8798,2960,3033,1074,1015,6284,6576,309303,297183,15525,17336,13530,12169,4350,4586,1658,1634
R,8,2013,49,4502982,2220082,2282900,1776140,1785650,273077,307608,25660,25661,111503,127414,4433,4464,29269,32103,1800439,1812113,281328,317540,40456,41922,121842,138517,8038,8290,1898365,1966286,1486504,1502074,260460,293376,15980,16947,108754,124589,3426,3481,23241,25819,1505551,1523062,266311,300675,27520,29980,117719,134204,6448,6716,321717,316614,289636,283576,12617,14232,9680,8714,2749,2825,1007,983,6028,6284,294888,289051,15017,16865,12936,11942,4123,4313,1590,1574
R,8,2013,50,4500950,2214045,2286905,1775251,1795771,268807,303085,25186,25186,111736,126731,4226,4360,28839,31772,1799244,1821856,276737,312983,39866,41489,121906,137449,7666,8124,1908607,1983241,1500135,1523880,256921,289647,16019,16809,109058,123882,3283,3436,23191,25587,1519214,1544617,262568,296959,27642,29901,117966,133129,6229,6603,305438,303664,275116,271891,11886,13438,9167,8377,2678,2849,943,924,5648,6185,280030,277239,14169,16024,12224,11588,3940,4320,1437,1521
R,8,2013,51,4495282,2208620,2286662,1783480,1809361,265118,300296,24482,25021,102842,116443,4338,4340,28360,31201,1807163,1834899,272712,310000,38993,41370,112827,126853,7821,8050,1915566,1994747,1519284,1547784,253804,287661,15778,16858,100352,113731,3448,3431,22900,25282,1538200,1568247,259223,294845,27376,30116,109072,122737,6414,6535,293054,291915,264196,261577,11314,12635,8704,8163,2490,2712,890,909,5460,5919,268963,266652,13489,15155,11617,11254,3755,4116,1407,1515
R,8,2013,52,4542248,2226192,2316056,1808084,1841614,264005,300910,23952,24991,97934,113800,4131,4148,28086,30593,1831452,1866647,271441,310176,38652,41379,107769,123907,7505,7796,1947276,2034826,1556797,1589488,253227,288552,15671,17361,95497,111187,3296,3316,22788,24922,1575517,1609639,258592,295489,27483,30739,104094,119926,6158,6375,278916,281230,251287,252126,10778,12358,8281,7630,2437,2613,835,832,5298,5671,255935,257008,12849,14687,11169,10640,3675,3981,1347,1421
R,8,2013,53,4597297,2256441,2340856,1824699,1853348,271976,307572,24315,25161,103189,119970,4210,4217,28052,30588,1848143,1878275,279328,316992,39015,41450,112969,130078,7552,7835,1976199,2059620,1572199,1601158,261060,295265,15965,17542,100768,117349,3357,3395,22850,24911,1591092,1621192,266370,302321,27841,30846,109370,126082,6179,6457,280242,281236,252500,252190,10916,12307,8350,7619,2421,2621,853,822,5202,5677,257051,257083,12958,14671,11174,10604,3599,3996,1373,1378
R,8,2013,54,4459990,2181896,2278094,1773681,1813565,259478,295823,22621,23690,95806,112268,3899,3892,26411,28856,1795646,1837264,266300,304421,36713,39485,105004,121603,6960,7167,1927375,2019007,1544266,1581187,249516,284434,15143,16602,93593,109862,3144,3167,21713,23755,1562182,1600490,254501,290892,26652,29675,101679,118023,5741,5970,254521,259087,229415,232378,9962,11389,7478,7088,2213,2406,755,725,4698,5101,233464,236774,11799,13529,10061,9810,3325,3580,1219,1197
R,8,2013,55,4409241,2151418,2257823,1754792,1805286,250291,285748,21553,22912,95674,112300,3659,3774,25449,27803,1775884,1827967,256878,294110,35314,38264,104410,121250,6597,6870,1914118,2012115,1541114,1584706,240731,274933,14651,16352,93630,110129,2952,3056,21040,22939,1558390,1603232,245585,281240,26015,29083,101366,117930,5441,5713,237300,245708,213678,220580,9560,10815,6902,6560,2044,2171,707,718,4409,4864,217494,224735,11293,12870,9299,9181,3044,3320,1156,1157
R,8,2013,56,4377856,2129439,2248417,1741382,1801178,245755,284788,21390,22340,92690,109493,3570,3563,24652,27055,1761782,1823349,252180,292820,34976,37787,100963,117717,6397,6640,1900790,2009559,1535443,1586579,236661,274345,14480,15989,90751,107433,2918,2870,20537,22343,1552269,1604666,241481,280407,25761,28906,98136,114565,5359,5491,228649,238858,205939,214599,9094,10443,6910,6351,1939,2060,652,693,4115,4712,209513,218683,10699,12413,9215,8881,2827,3152,1038,1149
R,8,2013,57,4230510,2051417,2179093,1679191,1744873,234485,274180,20127,21593,90873,108929,3305,3437,23436,26081,1698663,1766185,240497,281888,33028,36506,98662,116973,6028,6345,1835016,1950853,1484390,1539843,225811,264237,13676,15638,89005,106759,2683,2847,19451,21529,1500400,1557240,230228,270022,24360,28130,95915,113736,5026,5316,216401,228240,194801,205030,8674,9943,6451,5955,1868,2170,622,590,3985,4552,198263,208945,10269,11866,8668,8376,2747,3237,1002,1029
R,8,2013,58,4182606,2025031,2157575,1663245,1734401,226879,265692,19434,20547,89660,108837,3166,3367,22647,24731,1681910,1754501,232699,273016,32067,34565,97159,116543,5819,6207,1816468,1935817,1474876,1534298,218565,256423,13501,14960,87898,106851,2608,2761,19020,20524,1490404,1550732,222925,261981,24139,26739,94596,113601,4906,5209,208563,221758,188369,200103,8314,9269,5933,5587,1762,1986,558,606,3627,4207,191506,203769,9774,11035,7928,7826,2563,2942,913,998
R,8,2013,59,4030706,1941500,2089206,1604128,1688541,211517,252484,17934,19284,84100,102574,2910,3137,20911,23186,1621519,1707371,216823,259296,29874,32774,90839,109490,5207,5809,1751608,1883538,1432377,1502630,203848,244024,12700,14242,82585,100730,2415,2573,17683,19339,1446954,1518132,207830,249196,22880,25658,88599,106817,4434,4894,189892,205668,171751,185911,7669,8460,5234,5042,1515,1844,495,564,3228,3847,174565,189239,8993,10100,6994,7116,2240,2673,773,915
R,8,2013,60,3870327,1858863,2011464,1543955,1634627,196036,236378,16763,17966,79821,97667,2758,2889,19530,21937,1560158,1652536,200821,242706,27970,30797,86122,104285,4964,5394,1683574,1819728,1385398,1461071,189069,228419,11920,13366,78332,96034,2308,2408,16547,18430,1399024,1475921,192646,233283,21484,24306,83971,101843,4235,4597,175289,191736,158557,173556,6967,7959,4843,4600,1489,1633,450,481,2983,3507,161134,176615,8175,9423,6486,6491,2151,2442,729,797
R,8,2013,61,3736940,1792533,1944407,1496317,1585058,184113,225358,15388,16918,76007,94132,2613,2794,18095,20147,1511283,1601534,188631,231102,25903,28940,81711,100000,4739,5105,1630308,1765640,1349193,1423225,177785,217880,11115,12627,74641,92574,2205,2349,15369,16985,1361787,1436943,181214,222300,20101,22952,79758,97733,4052,4343,162225,178767,147124,161833,6328,7478,4273,4291,1366,1558,408,445,2726,3162,149496,164591,7417,8802,5802,5988,1953,2267,687,762
R,8,2013,62,3610494,1725219,1885275,1440598,1535498,178779,221598,14823,16201,71440,90191,2385,2565,17194,19222,1454811,1551152,183044,227250,25040,27797,76697,95608,4371,4755,1569876,1713466,1299472,1380036,172732,214416,10836,12051,70189,88646,2037,2159,14610,16158,1311435,1393008,175966,218781,19602,22007,74889,93370,3795,4053,155343,171809,141126,155462,6047,7182,3987,4150,1251,1545,348,406,2584,3064,143376,158144,7078,8469,5438,5790,1808,2238,576,702
R,8,2013,63,3523583,1682589,1840994,1399570,1495338,174027,215022,14473,15560,75385,94026,2434,2516,16700,18532,1413366,1510317,178245,220483,24432,26570,80441,99483,4365,4693,1534253,1673226,1264929,1343314,168141,207843,10697,11756,74214,92554,2041,2140,14231,15619,1276596,1355793,171363,212048,19242,21230,78723,97301,3766,4029,148336,167768,134641,152024,5886,7179,3776,3804,1171,1472,393,376,2469,2913,136770,154524,6882,8435,5190,5340,1718,2182,599,664
R,8,2013,64,3429129,1634022,1795107,1372397,1472815,160271,200703,13620,14542,69985,87199,2328,2428,15421,17420,1385174,1487052,163988,205704,22922,25171,74619,92016,4134,4395,1497334,1640174,1248067,1331927,155033,194275,10138,11094,68883,85943,1979,2058,13234,14877,1258955,1343978,157878,198196,18234,20387,73008,90176,3556,3781,136688,154933,124330,140888,5238,6428,3482,3448,1102,1256,349,370,2187,2543,126219,143074,6110,7508,4688,4784,1611,1840,578,614
R,8,2013,65,3385017,1611370,1773647,1364753,1468494,150842,190306,12726,13832,66273,81994,2102,2234,14674,16787,1376920,1482298,154450,194969,21627,24077,70570,86665,3791,4149,1481525,1625307,1246477,1333474,145878,184316,9582,10614,65246,80751,1780,1895,12562,14257,1256792,1345061,148679,187947,17300,19520,69065,84842,3289,3570,129845,148340,118276,135020,4964,5990,3144,3218,1027,1243,322,339,2112,2530,120128,137237,5771,7022,4327,4557,1505,1823,502,579
R,8,2013,66,3540492,1684927,1855565,1451349,1566099,142304,180240,12809,13465,61596,76951,2008,1988,14861,16822,1463785,1580079,145828,184893,22121,24022,65697,81397,3698,3792,1562017,1713220,1339168,1436161,137842,174635,9752,10468,60657,75777,1716,1684,12882,14495,1349894,1448098,140611,178345,17976,19749,64267,79706,3206,3296,122910,142345,112181,129938,4462,5605,3057,2997,939,1174,292,304,1979,2327,113891,131981,5217,6548,4145,4273,1430,1691,492,496
R,8,2013,67,2668763,1262035,1406728,1072532,1168826,112778,146132,9864,10849,53517,65837,1826,1815,11518,13269,1082161,1179747,115527,149756,16746,18746,56946,69677,3228,3396,1156324,1281317,976028,1054545,108751,140925,7338,8252,52740,64846,1574,1556,9893,11193,984261,1063659,110842,143708,13346,15034,55798,68206,2804,2963,105711,125411,96504,114281,4027,5207,2526,2597,777,991,252,259,1625,2076,97900,116088,4685,6048,3400,3712,1148,1471,424,433
R,8,2013,68,2570363,1208776,1361587,1026934,1130923,109078,143202,9257,10390,51033,62810,1596,1755,10878,12507,1036005,1141236,111657,146611,15763,17871,54240,66381,2990,3250,1108995,1243062,935660,1022509,105457,138522,6967,7973,50241,61898,1359,1500,9311,10660,943346,1031222,107426,141152,12617,14490,53098,65030,2596,2818,99781,118525,91274,108414,3621,4680,2290,2417,792,912,237,255,1567,1847,92659,110014,4231,5459,3146,3381,1142,1351,394,432
R,8,2013,69,2508098,1173357,1334741,1004103,1118530,101376,134452,8654,9693,47665,58463,1464,1576,10095,12027,1012552,1128442,103713,137794,14721,17029,50618,61746,2729,3037,1083393,1224310,921739,1017399,97981,130251,6597,7440,47037,57584,1274,1355,8765,10281,929021,1025805,99803,132876,11975,13848,49678,60464,2405,2657,89964,110431,82364,101131,3395,4201,2057,2253,628,879,190,221,1330,1746,83531,102637,3910,4918,2746,3181,940,1282,324,380
R,8,2013,70,2571302,1198144,1373158,1037202,1164907,97560,132548,8095,9258,44315,53335,1315,1420,9657,11690,1045345,1174634,99784,135699,14070,16475,46947,56439,2490,2771,1113834,1267045,959866,1067923,94431,128262,6327,7127,43669,52550,1154,1209,8387,9974,966934,1076169,96133,130665,11648,13469,45991,55252,2188,2418,84310,106113,77336,96984,3129,4286,1768,2131,646,785,161,211,1270,1716,78411,98465,3651,5034,2422,3006,956,1187,302,353
R,8,2013,71,2258708,1045833,1212875,899121,1021568,87458,119413,7318,8254,42137,52069,1135,1341,8664,10230,906321,1030063,89489,122146,12653,14550,44607,54841,2154,2478,969881,1116940,829393,933485,84631,115820,5729,6373,41589,51341,978,1107,7561,8814,835647,940742,86234,117961,10473,11918,43799,53794,1880,2132,75952,95935,69728,88083,2827,3593,1589,1881,548,728,157,234,1103,1416,70674,89321,3255,4185,2180,2632,808,1047,274,346
R,8,2013,72,2059206,944362,1114844,810385,936670,79516,112063,6705,7585,38883,47818,1074,1157,7799,9551,816921,944581,81284,114624,11449,13400,41172,50499,2014,2270,874093,1025067,745829,854133,76948,108670,5241,5964,38375,47134,948,974,6752,8192,751459,860877,78299,110665,9440,11066,40409,49482,1782,1962,70269,89777,64556,82537,2568,3393,1464,1621,508,684,126,183,1047,1359,65462,83704,2985,3959,2009,2334,763,1017,232,308
R,8,2013,73,1944287,886413,1057874,757338,885802,76231,108230,6312,7248,38105,46459,1052,1194,7375,8941,763479,893213,77932,110662,10692,12622,40374,48942,1942,2247,818890,970439,695299,805507,73799,104830,4876,5655,37586,45809,908,979,6422,7659,700632,811800,75115,106723,8741,10350,39621,48001,1707,1908,67523,87435,62039,80295,2432,3400,1436,1593,519,650,144,215,953,1282,62847,81413,2817,3939,1951,2272,753,941,235,339
R,8,2013,74,1826641,831488,995153,715117,839721,68896,97940,5487,6505,34607,41670,856,1110,6525,8207,720614,846526,70390,100114,9379,11424,36555,43993,1642,2115,769429,913924,658031,764947,66577,94818,4227,5089,34181,41088,736,951,5677,7031,662777,770766,67744,96473,7664,9403,35923,43131,1454,1821,62059,81229,57086,74774,2319,3122,1260,1416,426,582,120,159,848,1176,57837,75760,2646,3641,1715,2021,632,862,188,294
R,8,2013,75,1750787,788903,961884,680704,813692,63696,93642,5114,6294,32369,39679,839,1023,6181,7554,685885,819959,65113,95695,8821,10720,34224,41853,1545,1917,731255,884656,627531,742707,61659,90636,4025,4920,31958,39146,709,833,5373,6414,632010,747990,62756,92214,7309,8777,33615,41043,1330,1612,57648,77228,53173,70985,2037,3006,1089,1374,411,533,130,190,808,1140,53875,71969,2357,3481,1512,1943,609,810,215,305
R,8,2013,76,1617301,721493,895808,622865,757653,58070,87256,4547,5624,29658,37227,756,929,5597,7119,627631,763585,59359,89166,7836,9771,31387,39286,1384,1793,668370,823906,573845,691445,56155,84531,3538,4352,29301,36683,649,778,4882,6117,577982,696498,57141,86020,6473,7995,30853,38509,1206,1547,53123,71902,49020,66208,1915,2725,1009,1272,357,544,107,151,715,1002,49649,67087,2218,3146,1363,1776,534,777,178,246
R,8,2013,77,1538700,679427,859273,587613,727307,54694,84408,4159,5301,27152,34840,666,836,5143,6581,591921,732752,55869,86228,7130,9188,28770,36711,1297,1565,629603,791113,541573,664432,52876,81870,3261,4109,26832,34372,574,708,4487,5622,545319,669046,53770,83279,5896,7494,28294,36023,1138,1362,49824,68160,46040,62875,1818,2538,898,1192,320,468,92,128,656,959,46602,63706,2099,2949,1234,1694,476,688,159,203
R,8,2013,78,1475412,642626,832786,558198,707338,50520,80387,3830,5037,24755,32893,617,775,4706,6356,562157,712580,51592,82054,6539,8753,26196,34757,1234,1515,595780,766949,514788,646581,48905,77960,2997,3860,24437,32424,538,643,4115,5481,518236,651070,49742,79265,5419,7145,25720,34072,1095,1291,46846,65837,43410,60757,1615,2427,833,1177,318,469,79,132,591,875,43921,61510,1850,2789,1120,1608,476,685,139,224
R,8,2013,79,1332845,574854,757991,500303,644699,44502,72755,3239,4335,22046,29778,581,713,4183,5711,503875,649491,45446,74283,5601,7637,23373,31497,1081,1377,533595,699504,462007,590652,43144,70603,2503,3327,21782,29356,493,616,3666,4950,465125,594788,43877,71795,4617,6245,22973,30885,947,1204,41259,58487,38296,54047,1358,2152,736,1008,264,422,88,97,517,761,38750,54703,1569,2488,984,1392,400,612,134,173
R,8,2013,80,1273923,540906,733017,472894,625581,40451,68455,2972,4079,20341,28951,501,635,3747,5316,476073,629998,41296,69846,5077,7167,21569,30503,943,1309,503872,678513,438532,575100,39172,66463,2341,3197,20093,28578,433,549,3301,4626,441318,578921,39834,67572,4223,5942,21208,29967,835,1157,37034,54504,34362,50481,1279,1992,631,882,248,373,68,86,446,690,34755,51077,1462,2274,854,1225,361,536,108,152
R,8,2013,81,1221817,510703,711114,449754,611845,36103,63349,2605,3770,18363,26487,452,580,3426,5083,452673,616098,36891,64711,4506,6703,19472,27932,899,1199,475775,659130,417189,563689,35021,61477,2003,2913,18125,26133,389,506,3048,4412,419778,567354,35660,62584,3706,5507,19142,27415,794,1046,34928,51984,32565,48156,1082,1872,602,857,238,354,63,74,378,671,32895,48744,1231,2127,800,1196,330,517,105,153
R,8,2013,82,1157556,476005,681551,422366,591056,31473,57455,2262,3397,16386,24516,406,524,3112,4603,425020,594893,32165,58720,3988,6046,17430,25857,791,1063,443413,632821,391954,545877,30480,55750,1707,2568,16202,24206,352,448,2718,3972,394266,549163,31021,56740,3231,4901,17138,25387,694,935,32592,48730,30412,45179,993,1705,555,829,184,310,54,76,394,631,30754,45730,1144,1980,757,1145,292,470,97,128
R,8,2013,83,1114070,448419,665651,397588,577147,29846,56197,2203,3235,15535,24102,388,528,2859,4442,400018,580859,30487,57376,3813,5791,16445,25394,747,1054,417694,618421,368926,533214,28858,54607,1674,2484,15373,23809,344,447,2519,3860,371062,536423,29374,55523,3099,4761,16198,24960,668,915,30725,47230,28662,43933,988,1590,529,751,162,293,44,81,340,582,28956,44436,1113,1853,714,1030,247,434,79,139
R,8,2013,84,1002045,394828,607217,351912,529207,25081,50087,1839,2642,13128,20848,329,475,2539,3958,354049,532492,25668,51194,3294,4923,13922,21957,643,955,368345,565974,327251,490860,24241,48648,1400,2023,12959,20588,286,409,2208,3446,329098,493698,24696,49540,2699,4047,13659,21576,559,842,26483,41243,24661,38347,840,1439,439,619,169,260,43,66,331,512,24951,38794,972,1654,595,876,263,381,84,113
R,8,2013,85,933711,358347,575364,320482,503719,22139,46062,1611,2493,11640,18980,243,389,2232,3721,322373,506813,22625,47067,2855,4631,12368,20043,533,869,335043,537933,298678,468986,21432,44725,1222,1902,11524,18746,206,324,1981,3250,300352,471659,21832,45529,2337,3814,12193,19699,468,751,23304,37431,21804,34733,707,1337,389,591,116,234,37,65,251,471,22021,35154,793,1538,518,817,175,344,65,118
R,8,2013,86,850997,318532,532465,284936,467587,19702,41983,1335,2279,10380,16982,210,330,1969,3304,286605,470369,20167,42869,2448,4199,10993,17900,437,723,298606,499425,266209,436904,19146,40796,1052,1760,10275,16772,180,279,1744,2914,267682,439344,19525,41511,2046,3495,10831,17596,385,631,19926,33040,18727,30683,556,1187,283,519,105,210,30,51,225,390,18923,31025,642,1358,402,704,162,304,52,92
R,8,2013,87,755714,274266,481448,245424,423348,17065,37859,1147,1958,8809,15021,167,319,1654,2943,246828,425817,17462,38695,2083,3633,9313,15814,365,666,256876,451960,229168,395922,16546,36862,864,1509,8706,14819,142,272,1450,2576,230393,398075,16862,37535,1700,3007,9153,15528,317,586,17390,29488,16256,27426,519,997,283,449,103,202,25,47,204,367,16435,27742,600,1160,383,626,160,286,48,80
R,8,2013,88,676976,237049,439927,211999,387855,14646,33804,1002,1738,7848,13487,134,290,1420,2753,213201,390161,14974,34662,1792,3331,8305,14171,311,578,222368,413927,198260,363696,14231,32891,748,1344,7759,13309,112,253,1258,2434,199324,365723,14498,33605,1453,2784,8167,13918,270,509,14681,26000,13739,24159,415,913,254,394,89,178,22,37,162,319,13877,24438,476,1057,339,547,138,253,41,69
R,8,2013,89,589257,200134,389123,178957,344587,12311,29117,807,1517,6753,11466,123,230,1183,2206,179965,346434,12609,29759,1472,2803,7134,12051,245,481,187589,367318,167223,324339,11936,28348,607,1163,6671,11317,106,198,1046,1953,168114,325967,12178,28879,1204,2317,7012,11843,212,427,12545,21805,11734,20248,375,769,200,354,82,149,17,32,137,253,11851,20467,431,880,268,486,122,208,33,54
R,8,2013,90,497741,164747,332994,147090,294985,10154,24986,694,1202,5691,9724,95,185,1023,1912,147958,296566,10414,25559,1247,2319,6020,10205,221,411,154141,314701,137162,277931,9845,24347,520,936,5635,9619,78,160,901,1708,137926,279332,10055,24830,1011,1954,5934,10049,184,367,10606,18293,9928,17054,309,639,174,266,56,105,17,25,122,204,10032,17234,359,729,236,365,86,156,37,44
R,8,2013,91,420474,133845,286629,119466,254678,8184,21273,533,1028,4793,7877,72,180,797,1593,120150,255990,8397,21757,972,1934,5040,8292,170,377,125737,271206,111872,240319,7951,20739,414,806,4744,7773,58,155,698,1414,112468,241475,8117,21149,797,1622,4971,8148,141,334,8108,15423,7594,14359,233,534,119,222,49,104,14,25,99,179,7682,14515,280,608,175,312,69,144,29,43
R,8,2013,92,345432,106387,239045,95271,212483,6329,17633,397,849,3696,6576,61,132,633,1372,95807,213612,6509,18076,740,1643,3892,6915,142,294,100131,226584,89436,200889,6142,17217,291,663,3657,6501,48,117,557,1197,89907,201872,6297,17592,588,1370,3834,6793,116,258,6256,12461,5835,11594,187,416,106,186,39,75,13,15,76,175,5900,11740,212,484,152,273,58,122,26,36
