UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,8,2011,1,3971508,2028272,1943236,1468662,1402325,304672,295499,32562,31664,96931,92503,5941,5691,119504,115554,1578799,1508638,368908,358174,57097,55650,140476,134135,14479,13853,1504536,1438789,1021060,971178,276448,268232,17156,16973,90927,86843,3933,3741,95012,91822,1109069,1056068,328433,318819,33102,32668,126931,121322,10162,9659,523736,504447,447602,431147,28224,27267,15406,14691,6004,5660,2008,1950,24492,23732,469730,452570,40475,39355,23995,22982,13545,12813,4317,4194
R,8,2011,2,3965322,2023597,1941725,1466047,1400226,305716,297879,32722,31749,96896,93537,5980,5874,116236,112460,1572862,1503645,368270,359162,56627,54504,139216,133950,14196,13863,1508477,1445733,1026090,976843,277461,270424,17397,16956,90877,87857,3967,3892,92685,89761,1111693,1059806,328368,320332,32973,31762,125969,121479,9984,9735,515120,495992,439957,423383,28255,27455,15325,14793,6019,5680,2013,1982,23551,22699,461169,443839,39902,38830,23654,22742,13247,12471,4212,4128
R,8,2011,3,4095533,2091013,2004520,1516918,1446610,316205,308078,33900,32659,101452,98310,6138,5908,116400,112955,1623752,1550305,378852,369851,57693,55779,143718,138664,14639,13807,1558624,1494512,1060507,1010013,287365,280345,17932,17507,95521,92586,4088,3893,93211,90168,1146438,1093148,338650,330794,33541,32507,130714,126083,10321,9688,532389,510008,456411,436597,28840,27733,15968,15152,5931,5724,2050,2015,23189,22787,477314,457157,40202,39057,24152,23272,13004,12581,4318,4119
R,8,2011,4,4123706,2106631,2017075,1534679,1463754,317281,307306,34522,33128,100832,97169,6116,6004,113201,109714,1638619,1564279,377917,366663,58179,56052,141870,136461,14382,13959,1572737,1504515,1076362,1023544,288881,280076,18055,17750,94864,91550,4090,3971,90485,87624,1159862,1104174,338403,328646,33585,32675,128893,124208,10153,9788,533894,512560,458317,440210,28400,27230,16467,15378,5968,5619,2026,2033,22716,22090,478757,460105,39514,38017,24594,23377,12977,12253,4229,4171
R,8,2011,5,4090122,2090812,1999310,1532838,1457938,309505,301326,33957,32626,99862,97142,6009,5750,108641,104528,1632493,1553789,366874,357111,57051,54725,139718,134989,13926,13293,1568301,1498146,1082457,1026155,282547,275076,18046,17550,94053,91816,4017,3820,87181,83729,1162768,1103252,329635,320916,33222,32029,127388,123339,9860,9344,522511,501164,450381,431783,26958,26250,15911,15076,5809,5326,1992,1930,21460,20799,469725,450537,37239,36195,23829,22696,12330,11650,4066,3949
R,8,2011,6,4077072,2083006,1994066,1533828,1458633,305082,295881,33528,32732,100720,100074,6009,5799,103839,100947,1628896,1550886,359195,349033,56169,54597,139076,136872,13541,13088,1571078,1504183,1091390,1035733,278978,270652,18018,17585,95206,94904,4063,3991,83423,81318,1168112,1110320,323464,314504,32941,31996,127346,125830,9617,9419,511928,489883,442438,422900,26104,25229,15510,15147,5514,5170,1946,1808,20416,19629,460784,440566,35731,34529,23228,22601,11730,11042,3924,3669
R,8,2011,7,4079578,2082453,1997125,1540763,1467591,302233,293402,32672,31907,100720,101191,5818,5520,100247,97514,1632483,1556799,353744,344055,54856,53531,138052,136981,13243,12687,1584125,1517189,1108644,1052140,277356,269188,17917,17275,95326,96096,4012,3788,80870,78702,1182968,1124392,319792,311053,32776,31853,126719,126165,9559,9080,498328,479936,432119,415451,24877,24214,14755,14632,5394,5095,1806,1732,19377,18812,449515,432407,33952,33002,22080,21678,11333,10816,3684,3607
R,8,2011,8,4055359,2069087,1986272,1535009,1463279,300298,292030,32326,31358,99976,100809,5731,5460,95747,93336,1622400,1548586,349242,339865,54198,52752,135325,135194,12974,12303,1580603,1514500,1110965,1053911,275930,268690,17639,16999,94763,95770,3949,3774,77357,75356,1181866,1123091,316399,308225,32362,31455,124505,124619,9343,8931,488484,471772,424044,409368,24368,23340,14687,14359,5213,5039,1782,1686,18390,17980,440534,425495,32843,31640,21836,21297,10820,10575,3631,3372
R,8,2011,9,4044089,2063562,1980527,1531997,1460631,305636,297001,32340,31093,96151,96049,5589,5375,91849,90378,1615774,1542871,352399,343661,53944,52587,129743,128545,12545,12127,1580799,1515045,1112049,1056065,281758,273858,17855,17154,91121,91258,3900,3702,74116,73008,1179918,1122826,320504,312490,32370,31714,119271,118493,9151,8788,482763,465482,419948,404566,23878,23143,14485,13939,5030,4791,1689,1673,17733,17370,435856,420045,31895,31171,21574,20873,10472,10052,3394,3339
R,8,2011,10,4129137,2108391,2020746,1563412,1490305,315988,306249,32396,31423,99013,98123,5590,5465,91992,89181,1647063,1571557,362760,351985,54518,52855,132572,130181,12602,12268,1624239,1554430,1141799,1084313,292011,283307,18179,17580,94055,93406,3923,3743,74272,72081,1209528,1150251,330697,321257,33284,32202,122274,120358,9179,8862,484152,466316,421613,405992,23977,22942,14217,13843,4958,4717,1667,1722,17720,17100,437535,421306,32063,30728,21234,20653,10298,9823,3423,3406
R,8,2011,11,4197210,2146546,2050664,1592055,1511823,326939,316129,33377,32044,97834,96981,5797,5446,90544,88241,1674537,1591825,372776,361569,55948,53916,130232,128245,12663,12187,1660651,1584640,1168485,1106225,303012,292903,18918,18025,92886,92253,4088,3819,73262,71415,1235435,1171208,341011,330606,34377,33141,120209,118472,9291,8897,485895,466024,423570,405598,23927,23226,14459,14019,4948,4728,1709,1627,17282,16826,439102,420617,31765,30963,21571,20775,10023,9773,3372,3290
R,8,2011,12,4129529,2111853,2017676,1573585,1495685,319212,308489,32358,31378,93275,91829,5666,5217,87757,85078,1653339,1572777,363411,352056,54585,53182,124457,121596,12647,11766,1642734,1566022,1164547,1102367,296019,285981,18522,17903,88424,87164,3989,3684,71233,68923,1229531,1165018,332841,322320,34033,33131,114625,112006,9284,8649,469119,451654,409038,393318,23193,22508,13836,13475,4851,4665,1677,1533,16524,16155,423808,407759,30570,29736,20552,20051,9832,9590,3363,3117
R,8,2011,13,4128295,2110785,2017510,1572533,1494388,321160,310685,32321,31388,94331,93095,5620,5279,84820,82675,1649365,1569449,363635,352570,54324,52945,124194,121808,12258,11569,1647803,1572776,1168299,1106677,298478,288634,18486,18014,89608,88422,3999,3729,68933,67300,1230952,1168007,333980,323667,33874,33253,114709,112522,9087,8528,462982,444734,404234,387711,22682,22051,13835,13374,4723,4673,1621,1550,15887,15375,418413,401442,29655,28903,20450,19692,9485,9286,3171,3041
R,8,2011,14,4127067,2108726,2018341,1574095,1497800,319844,310114,31986,30963,95758,94067,5490,5148,81553,80249,1648027,1570335,359970,350146,53828,52636,124681,122058,11903,11443,1649897,1578772,1173172,1114120,297485,288655,18285,17790,91085,89489,3889,3663,65981,65055,1233238,1173053,330779,321988,33585,33091,115324,112996,8770,8470,458829,439569,400923,383680,22359,21459,13701,13173,4673,4578,1601,1485,15572,15194,414789,397282,29191,28158,20243,19545,9357,9062,3133,2973
R,8,2011,15,4155352,2127039,2028313,1591568,1507646,320352,311413,32226,30720,97426,95136,5623,5272,79844,78126,1663846,1578151,358935,349837,54250,52375,125817,122664,11992,11587,1669606,1591212,1191312,1125622,298340,290312,18487,17639,92814,90554,4005,3724,64648,63361,1250050,1182984,330427,322267,33899,32930,116699,113679,8896,8631,457433,437101,400256,382024,22012,21101,13739,13081,4612,4582,1618,1548,15196,14765,413796,395167,28508,27570,20351,19445,9118,8985,3096,2956
R,8,2011,16,4243544,2176938,2066606,1623649,1532696,338282,325646,32960,31436,98216,94765,5676,5524,78155,76539,1693926,1601340,375602,363149,55218,53205,126066,121593,12195,11901,1712668,1625773,1217133,1147476,315623,303931,19092,18165,93453,90244,4033,3890,63334,62067,1274196,1203310,346586,334996,34934,33759,116973,112789,9057,8847,464270,440833,406516,385220,22659,21715,13868,13271,4763,4521,1643,1634,14821,14472,419730,398030,29016,28153,20284,19446,9093,8804,3138,3054
R,8,2011,17,4321492,2219573,2101919,1647926,1551399,355042,341452,33687,32249,101145,95795,5777,5710,75996,75314,1715927,1618629,390504,377577,56222,54587,128363,122210,12384,12126,1750535,1660163,1236643,1165367,332105,319631,19752,18748,96487,91262,4160,4083,61388,61072,1291655,1219989,361419,349612,35852,34857,119404,113477,9275,9059,469038,441756,411283,386032,22937,21821,13935,13501,4658,4533,1617,1627,14608,14242,424272,398640,29085,27965,20370,19730,8959,8733,3109,3067
R,8,2011,18,4399962,2265098,2134864,1677982,1572466,368481,352258,35033,33071,104360,98767,6050,5754,73192,72548,1743182,1636991,401818,386298,57299,55467,130950,124323,12518,12068,1788734,1692905,1260228,1185945,344915,330373,20491,19566,99689,94152,4297,4132,59114,58737,1312984,1238295,372340,358421,36400,35750,122219,115746,9367,9044,476364,441959,417754,386521,23566,21885,14542,13505,4671,4615,1753,1622,14078,13811,430198,398696,29478,27877,20899,19717,8731,8577,3151,3024
R,8,2011,19,4510268,2317766,2192502,1718458,1615429,374710,361036,36591,33804,110117,104461,6314,5935,71576,71837,1781859,1678962,405918,393630,59305,56138,136552,130705,12807,12436,1830632,1743790,1291465,1223596,350703,338090,21362,20192,105274,99677,4417,4253,57411,57982,1342319,1274985,375997,364718,37557,36300,127713,121884,9532,9270,487134,448712,426993,391833,24007,22946,15229,13612,4843,4784,1897,1682,14165,13855,439540,403977,29921,28912,21748,19838,8839,8821,3275,3166
R,8,2011,20,4597627,2348681,2248946,1741716,1654724,376653,370380,36639,33495,118497,113375,6997,6332,68179,70640,1801333,1716433,405581,402283,58285,55285,144769,140086,13804,13167,1863139,1804828,1317564,1269090,351858,346195,21139,20084,113321,108204,5018,4590,54239,56665,1364917,1318581,375017,372000,36437,35621,135572,130767,10364,9999,485542,444118,424152,385634,24795,24185,15500,13411,5176,5171,1979,1742,13940,13975,436416,397852,30564,30283,21848,19664,9197,9319,3440,3168
R,8,2011,21,4606031,2350715,2255316,1750840,1663188,369041,367427,36147,32756,123415,118562,7266,6663,64006,66720,1806788,1721585,395454,396936,56758,53805,148520,143703,13671,13050,1865025,1818228,1325957,1283651,344441,343154,20550,19730,118192,113562,5155,4869,50730,53262,1370206,1330227,365342,366781,35080,34673,139509,134863,10190,9878,485690,437088,424883,379537,24600,24273,15597,13026,5223,5000,2111,1794,13276,13458,436582,391358,30112,30155,21678,19132,9011,8840,3481,3172
R,8,2011,22,4428225,2260734,2167491,1690614,1599248,344249,346970,34433,31009,125246,122230,7084,6354,59108,61680,1742180,1653011,368097,373781,53954,50514,148328,145949,13105,12396,1796539,1755075,1284356,1240708,321043,324043,19329,18688,120313,117390,5058,4703,46440,49543,1324793,1283796,339615,345585,32884,32675,139909,137664,9822,9499,464195,412416,406258,358540,23206,22927,15104,12321,4933,4840,2026,1651,12668,12137,417387,369215,28482,28196,21070,17839,8419,8285,3283,2897
R,8,2011,23,4330709,2207097,2123612,1665784,1579455,321188,326978,33792,30164,123763,122037,7016,6362,55554,58616,1714137,1630616,343050,352048,52120,48817,145891,144775,12760,12173,1743237,1715538,1258568,1224287,298933,304673,18533,17844,119048,117380,4976,4697,43179,46657,1296042,1265008,315725,324455,31017,31074,137781,136722,9458,9315,463860,408074,407216,355168,22255,22305,15259,12320,4715,4657,2040,1665,12375,11959,418095,365608,27325,27593,21103,17743,8110,8053,3302,2858
R,8,2011,24,4245762,2162883,2082879,1644486,1555074,304547,313558,32732,29133,122062,122329,7031,6231,52025,56554,1689689,1604421,324918,337479,50296,47491,142676,144307,12495,11780,1706020,1680330,1242411,1204238,283305,291873,17758,17168,117409,117831,4946,4550,40191,44670,1277162,1243141,298767,310577,29663,30051,134871,136569,9256,8934,456863,402549,402075,350836,21242,21685,14974,11965,4653,4498,2085,1681,11834,11884,412527,361280,26151,26902,20633,17440,7805,7738,3239,2846
R,8,2011,25,4268610,2170564,2098046,1658505,1571988,297282,309348,32526,29243,124393,127008,7099,6300,50759,54159,1702642,1618924,316563,331812,49897,47375,144579,148047,12524,11789,1708175,1692954,1251328,1218339,275821,287629,17198,16968,119768,122596,4970,4685,39090,42737,1285217,1255278,290274,305156,28989,29822,136802,140472,9232,9061,462389,405092,407177,353649,21461,21719,15328,12275,4625,4412,2129,1615,11669,11422,417425,363646,26289,26656,20908,17553,7777,7575,3292,2728
R,8,2011,26,4313940,2186599,2127341,1676040,1593831,294457,309842,32246,29178,127545,134575,7030,6317,49281,53598,1718836,1640380,312857,331331,49501,47333,147172,155777,12305,11825,1719956,1717262,1264560,1235322,273203,288152,16902,16891,122994,130171,4837,4722,37460,42004,1296902,1271677,286761,304547,28425,29707,139525,148247,8962,9121,466643,410079,411480,358509,21254,21690,15344,12287,4551,4404,2193,1595,11821,11594,421934,368703,26096,26784,21076,17626,7647,7530,3343,2704
R,8,2011,27,4198974,2118666,2080308,1624878,1556700,280231,299365,31387,28525,128037,137930,6746,6090,47387,51698,1665882,1601454,297608,319556,48167,46448,147108,158681,12017,11562,1666946,1676651,1226510,1203279,259881,278533,16390,16384,123488,133708,4711,4474,35966,40273,1257453,1238042,272591,293776,27610,28972,139558,151294,8860,8804,451720,403657,398368,353421,20350,20832,14997,12141,4549,4222,2035,1616,11421,11425,408429,363412,25017,25780,20557,17476,7550,7387,3157,2758
R,8,2011,28,4246803,2137547,2109256,1642639,1577120,280408,302403,31751,28974,128620,142938,6747,6241,47382,51580,1683671,1621647,297713,322405,48607,47219,147601,163451,11964,11731,1680317,1698221,1238881,1217615,260117,280773,16474,16537,124106,138656,4753,4595,35986,40045,1269817,1252029,272674,295829,27847,29298,140095,156060,8855,8945,457230,411035,403758,359505,20291,21630,15277,12437,4514,4282,1994,1646,11396,11535,413854,369618,25039,26576,20760,17921,7506,7391,3109,2786
R,8,2011,29,4272050,2145316,2126734,1650388,1589328,280224,305087,31218,28559,130234,146840,6793,6275,46459,50645,1690546,1632972,297035,324925,48138,46742,148675,166655,11994,11678,1685000,1708724,1243560,1222808,259868,283503,16179,16052,125660,142395,4783,4571,34950,39395,1273540,1256609,271973,298479,27499,28878,141044,159178,8861,8879,460316,418010,406828,366520,20356,21584,15039,12507,4574,4445,2010,1704,11509,11250,417006,376363,25062,26446,20639,17864,7631,7477,3133,2799
R,8,2011,30,4226125,2118068,2108057,1633909,1577447,276412,303012,30296,28413,125343,143818,6540,5858,45568,49509,1673135,1620175,292898,322514,47047,46263,143365,162951,11669,11131,1666577,1694488,1234427,1214690,256714,281716,15573,16086,120820,139486,4604,4238,34439,38272,1263873,1247547,268624,296285,26858,28599,135956,155700,8636,8454,451491,413569,399482,362757,19698,21296,14723,12327,4523,4332,1936,1620,11129,11237,409262,372628,24274,26229,20189,17664,7409,7251,3033,2677
R,8,2011,31,4322270,2174141,2148129,1671031,1600401,289760,315818,31448,28802,129569,147379,6800,6140,45533,49589,1710248,1643115,306224,335271,48548,46900,147391,166508,11972,11497,1703155,1723825,1254424,1227666,269117,294073,16101,16273,124867,143008,4715,4509,33931,38296,1283399,1260422,280803,308564,27528,29042,139630,159173,8781,8794,470986,424304,416607,372735,20643,21745,15347,12529,4702,4371,2085,1631,11602,11293,426849,382693,25421,26707,21020,17858,7761,7335,3191,2703
R,8,2011,32,4082946,2045905,2037041,1574155,1517928,270163,298546,29138,26802,124380,141985,6066,5645,42003,46135,1610351,1557535,285201,316435,44967,43777,140756,159919,10809,10556,1612612,1637703,1190323,1167300,251296,278014,15170,14988,120141,137881,4232,4109,31450,35411,1217186,1197515,262023,291125,25773,26883,133839,153028,7947,8036,433293,399338,383832,350628,18867,20532,13968,11814,4239,4104,1834,1536,10553,10724,393165,360020,23178,25310,19194,16894,6917,6891,2862,2520
R,8,2011,33,3981393,1991459,1989934,1537031,1487979,258891,287390,28058,26452,121356,138443,5826,5369,40297,44301,1571595,1525906,273163,304348,43456,43139,137217,155645,10210,10002,1564630,1593622,1157916,1139295,240784,267529,14505,14715,117239,134284,4142,3910,30044,33889,1183395,1168083,250903,279899,24831,26390,130457,148844,7583,7624,426829,396312,379115,348684,18107,19861,13553,11737,4117,4159,1684,1459,10253,10412,388200,357823,22260,24449,18625,16749,6760,6801,2627,2378
R,8,2011,34,3958730,1974965,1983765,1525386,1483734,255013,285618,28184,26322,121689,139580,5799,5416,38894,43095,1558824,1520477,268603,301919,43322,42798,136888,156397,10086,10056,1552550,1586097,1149831,1132617,237559,266059,14734,14976,117451,135510,4075,3922,28900,33013,1174394,1160540,247020,277970,24958,26596,130081,149668,7421,7608,422415,397668,375555,351117,17454,19559,13450,11346,4238,4070,1724,1494,9994,10082,384430,359937,21583,23949,18364,16202,6807,6729,2665,2448
R,8,2011,35,3834852,1913022,1921830,1474190,1437502,244515,273582,27180,25324,124366,139886,5405,5139,37366,40397,1506305,1471836,257178,288626,41787,40978,139174,155792,9615,9457,1499273,1530253,1105556,1090810,227642,254732,14081,14112,120344,135879,3858,3752,27792,30968,1129167,1116892,236384,265677,23917,25186,132770,149316,7166,7225,413749,391577,368634,346692,16873,18850,13099,11212,4022,4007,1547,1387,9574,9429,377138,354944,20794,22949,17870,15792,6404,6476,2449,2232
R,8,2011,36,3945783,1971697,1974086,1522491,1478950,250891,280507,27186,25806,130008,144720,5526,4954,35595,39149,1552777,1512196,262892,294773,41329,41091,144138,160244,9550,9047,1553704,1579758,1148084,1128171,234617,262363,14067,14520,126045,140830,3979,3638,26912,30236,1170723,1153615,243136,272741,23763,25399,138042,154097,7209,6925,417993,394328,374407,350779,16274,18144,13119,11286,3963,3890,1547,1316,8683,8913,382054,358581,19756,22032,17566,15692,6096,6147,2341,2122
R,8,2011,37,3854101,1918940,1935161,1482193,1450565,242958,273895,26560,24976,128224,143438,5070,4848,33935,37439,1511045,1482148,254240,287469,40297,39866,141658,158234,8915,8844,1517939,1551567,1122109,1108170,227870,256692,13823,14201,124588,139754,3680,3574,25869,29176,1143888,1132522,235893,266743,23376,24977,136074,152476,6789,6796,401001,383594,360084,342395,15088,17203,12737,10775,3636,3684,1390,1274,8066,8263,367157,349626,18347,20726,16921,14889,5584,5758,2126,2048
R,8,2011,38,3892749,1931203,1961546,1490394,1468882,247848,280817,26103,25175,128381,144967,4966,4783,33511,36922,1518788,1499954,258715,294073,39823,40078,141762,159586,8728,8690,1540147,1583197,1138901,1131006,233198,264002,13895,14482,124825,141242,3623,3558,25705,28907,1160436,1155067,240926,273833,23570,25437,136355,153829,6672,6722,391056,378349,351493,337876,14650,16815,12208,10693,3556,3725,1343,1225,7806,8015,358352,344887,17789,20240,16253,14641,5407,5757,2056,1968
R,8,2011,39,4068025,2020481,2047544,1568432,1543901,258129,290771,26636,25222,128939,145945,4947,4719,33398,36986,1596576,1575030,268770,303745,40795,40652,142036,160318,8730,8671,1631820,1671162,1218906,1207338,243638,274225,14433,14740,125329,142316,3617,3487,25897,29056,1240462,1231523,251356,283828,24667,26155,136623,154792,6685,6725,388661,376382,349526,336563,14491,16546,12203,10482,3610,3629,1330,1232,7501,7930,356114,343507,17414,19917,16128,14497,5413,5526,2045,1946
R,8,2011,40,4306944,2138316,2168628,1677666,1652822,268511,304531,26954,26100,125904,142583,4974,4788,34307,37804,1706655,1684642,279332,317672,41790,42256,139152,156892,8950,8990,1752553,1794095,1330672,1318306,254128,287935,15059,15395,122249,138981,3630,3572,26815,29906,1353105,1343228,261946,297719,25972,27599,133695,151331,6880,7033,385763,374533,346994,334516,14383,16596,11895,10705,3655,3602,1344,1216,7492,7898,353550,341414,17386,19953,15818,14657,5457,5561,2070,1957
R,8,2011,41,4393322,2189490,2203832,1722483,1687686,273669,304112,27278,25959,127066,144007,5073,4931,33921,37137,1751108,1718729,284316,316900,42145,42192,139897,158052,9099,9151,1800929,1834309,1373069,1357230,259049,287986,15117,15653,123457,140341,3750,3728,26487,29371,1395155,1381534,266783,297543,26084,27907,134490,152391,7071,7218,388561,369523,349414,330456,14620,16126,12161,10306,3609,3666,1323,1203,7434,7766,355953,337195,17533,19357,16061,14285,5407,5661,2028,1933
R,8,2011,42,4185886,2084045,2101841,1647445,1619020,254781,283807,25834,24734,119797,135539,4704,4604,31484,34137,1674089,1647589,264250,295148,40115,40183,131633,148252,8367,8439,1719241,1753949,1318902,1307703,241209,268719,14679,14955,116507,132110,3509,3465,24435,26997,1339368,1330081,247900,277054,25214,26706,126694,143088,6512,6628,364804,347892,328543,311317,13572,15088,11155,9779,3290,3429,1195,1139,7049,7140,334721,317508,16350,18094,14901,13477,4939,5164,1855,1811
R,8,2011,43,4082265,2030204,2052061,1602545,1577508,254041,283557,25161,24125,114510,130113,4452,4383,29495,32375,1627287,1604370,262828,294274,38864,39003,125525,142029,7913,8253,1677114,1714899,1284691,1275518,240542,268772,14269,14850,111423,126940,3281,3281,22908,25538,1303650,1296435,246744,276608,24482,26233,120902,137220,6145,6503,353090,337162,317854,301990,13499,14785,10892,9275,3087,3173,1171,1102,6587,6837,323637,307935,16084,17666,14382,12770,4623,4809,1768,1750
R,8,2011,44,4091267,2028719,2062548,1612473,1598192,252906,284607,24458,24121,105882,119858,4490,4343,28510,31427,1636382,1624281,261291,295234,38038,38917,116291,130915,7891,8021,1689953,1736214,1307031,1305981,240138,270123,14317,15187,102852,116841,3337,3267,22278,24815,1325464,1326327,246060,277904,24529,26558,111826,126343,6204,6352,338766,326334,305442,292211,12768,14484,10141,8934,3030,3017,1153,1076,6232,6612,310918,297954,15231,17330,13509,12359,4465,4572,1687,1669
R,8,2011,45,4158729,2062609,2096120,1635781,1622494,262403,293448,24898,24385,106764,120300,4403,4359,28360,31134,1659268,1648250,270827,303692,38701,39435,116898,131259,7892,8042,1727757,1775020,1334116,1335046,249424,279204,14768,15582,103887,117249,3321,3345,22241,24594,1352257,1355150,255355,286667,25348,27252,112584,126626,6252,6410,334852,321100,301665,287448,12979,14244,10130,8803,2877,3051,1082,1014,6119,6540,307011,293100,15472,17025,13353,12183,4314,4633,1640,1632
R,8,2011,46,4408983,2185678,2223305,1740160,1730231,276101,308020,26046,25623,109494,122667,4623,4549,29254,32215,1764523,1756813,284507,318484,40500,41454,119932,133780,8189,8401,1848010,1899280,1435868,1439982,263185,293626,15880,16812,106532,119641,3549,3531,22996,25688,1454745,1460912,269127,301329,26903,29282,115575,129202,6529,6760,337668,324025,304292,290249,12916,14394,10166,8811,2962,3026,1074,1018,6258,6527,309778,295901,15380,17155,13597,12172,4357,4578,1660,1641
R,8,2011,47,4522205,2233674,2288531,1788733,1792249,275571,309174,25920,25827,109673,124756,4419,4458,29358,32067,1813086,1818669,283837,319080,40810,42138,120024,135810,8045,8289,1911298,1973014,1498390,1509593,263033,295075,16187,17095,106921,121934,3407,3472,23360,25845,1517525,1530600,268930,302401,27823,30197,115894,131499,6448,6709,322376,315517,290343,282656,12538,14099,9733,8732,2752,2822,1012,986,5998,6222,295561,288069,14907,16679,12987,11941,4130,4311,1597,1580
R,8,2011,48,4524149,2230020,2294129,1789809,1803539,271625,304862,25450,25351,109991,124241,4203,4339,28942,31797,1813867,1829633,279561,314774,40235,41723,120178,134922,7667,8112,1923639,1991155,1513745,1532234,259769,291508,16232,16962,107313,121402,3257,3412,23323,25637,1532919,1553007,265461,298858,27962,30128,116228,130610,6222,6590,306381,302974,276064,271305,11856,13354,9218,8389,2678,2839,946,927,5619,6160,280948,276626,14100,15916,12273,11595,3950,4312,1445,1522
R,8,2011,49,4522468,2227052,2295416,1800003,1818381,268353,302391,24774,25182,101108,113873,4318,4314,28496,31275,1823776,1843964,275972,312133,39401,41612,111123,124271,7829,8036,1932692,2004084,1534557,1557327,257020,289821,16016,17009,98614,111175,3427,3401,23058,25351,1553592,1577835,262495,297044,27728,30344,107357,120162,6413,6514,294360,291332,265446,261054,11333,12570,8758,8173,2494,2698,891,913,5438,5924,270184,266129,13477,15089,11673,11268,3766,4109,1416,1522
R,8,2011,50,4574129,2247753,2326376,1826830,1851817,267863,303311,24240,25170,96418,111255,4122,4139,28280,30684,1850340,1876912,275355,312615,39078,41644,106298,121362,7524,7800,1967226,2045716,1574016,1600204,257062,291017,15921,17528,93961,108645,3283,3303,22983,25019,1592886,1620425,262496,298005,27867,30990,102596,117382,6169,6377,280527,280660,252814,251613,10801,12294,8319,7642,2457,2610,839,836,5297,5665,257454,256487,12859,14610,11211,10654,3702,3980,1355,1423
R,8,2011,51,4633179,2280593,2352586,1845417,1864394,276224,310383,24645,25369,101811,117561,4219,4204,28277,30675,1869039,1889377,283640,319835,39505,41750,111633,127667,7592,7836,1998425,2071755,1591130,1612585,265283,298126,16239,17730,99369,114935,3361,3379,23043,25000,1610176,1632679,270654,305226,28253,31122,108003,123655,6207,6451,282168,280831,254287,251809,10941,12257,8406,7639,2442,2626,858,825,5234,5675,258863,256698,12986,14609,11252,10628,3630,4012,1385,1385
R,8,2011,52,4498816,2207765,2291051,1795818,1825439,263964,298971,22958,23900,94469,109941,3895,3859,26661,28941,1817972,1849198,270862,307600,37217,39792,103728,119266,6987,7145,1951223,2032314,1564517,1593393,253975,287618,15425,16788,92238,107538,3144,3133,21924,23844,1582590,1612761,259025,294121,27081,29958,100373,115681,5769,5944,256542,258737,231301,232046,9989,11353,7533,7112,2231,2403,751,726,4737,5097,235382,236437,11837,13479,10136,9834,3355,3585,1218,1201
R,8,2011,53,4451820,2179591,2272229,1778633,1818315,255231,289006,21900,23135,94442,110130,3664,3742,25721,27901,1799937,1841060,261904,297393,35845,38586,103237,119089,6631,6856,1940213,2026767,1563035,1597968,245619,278230,14950,16546,92387,107956,2957,3024,21265,23043,1580479,1616568,250545,284580,26470,29370,100174,115756,5475,5691,239378,245462,215598,220347,9612,10776,6950,6589,2055,2174,707,718,4456,4858,219458,224492,11359,12813,9375,9216,3063,3333,1156,1165
R,8,2011,54,4424534,2160104,2264430,1767004,1815485,251330,288172,21758,22575,91500,107518,3575,3539,24937,27141,1787622,1837702,257844,296218,35531,38113,99843,115765,6434,6631,1929386,2025683,1559161,1600953,242199,277768,14790,16190,89545,105449,2919,2849,20772,22474,1576162,1619135,247091,283880,26231,29209,96986,112599,5386,5481,230718,238747,207843,214532,9131,10404,6968,6385,1955,2069,656,690,4165,4667,211460,218567,10753,12338,9300,8904,2857,3166,1048,1150
R,8,2011,55,4279021,2083282,2195739,1705743,1759640,240207,277644,20502,21826,89771,107017,3320,3430,23739,26182,1725456,1781013,246317,285369,33593,36845,97632,115081,6076,6356,1864891,1967511,1509073,1554590,231544,267722,13994,15843,87886,104848,2692,2842,19702,21666,1525278,1572085,236039,273560,24838,28443,94856,111844,5063,5325,218391,228228,196670,205050,8663,9922,6508,5983,1885,2169,628,588,4037,4516,200178,208928,10278,11809,8755,8402,2776,3237,1013,1031
